review_id,reviewer_name,reviewer_location,room_type,stay_time,stayed_date,reviewed_time,review_title,positive_review_text,negative_review_text,photos,review_rating,hotel_id,insert_time
928,Diego,Austria,"Standard Double Room",2,"February 2022","
 February 25, 2022
","Very Good","Good hotel for visiting Stuttgart as it's outside the downtown but very well connected with the Underground (U-Bahn). Comfy rooms, good breakfast.","Room carpets are white an black, of course all the white areas are not clean enough (who had such an idea to put a white carpet on a hotel room?).
The parking could be cheaper, although it's not that expensive.",0,8,256,"2022-06-14 19:51:29"
929,Luka,France,"Standard Double Room",2,"February 2022","
 February 21, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
930,Ruan,Germany,"Standard Double Room",7,"February 2022","
 February 21, 2022
",Good,,,0,7,256,"2022-06-14 19:51:29"
931,Sabrina,Switzerland,"Standard Double Room",2,"February 2022","
 February 20, 2022
","overall, the stay was great! a comfortable and modern room.not too far away from the train station.","i really liked the bluetooth speakers and the possibility to use chromecast on the tv. the beds were comfortable, and the room overall was nice.","the blankets could be a bit bigger. and the staff seemed annoyed when we went to the lobby to ask for something.",0,8,256,"2022-06-14 19:51:29"
932,Tomas,Slovakia,"Standard Double Room",1,"February 2022","
 February 20, 2022
","excellent price-quality ratio",clean,"breakfast quality",0,4,256,"2022-06-14 19:51:29"
933,Neelam,Germany,"Standard Double Room",2,"February 2022","
 February 19, 2022
",Poor,,,0,3,256,"2022-06-14 19:51:29"
934,Dael,"Saudi Arabia","Standard Double Room",2,"February 2022","
 February 19, 2022
","Very Good",,,0,8,256,"2022-06-14 19:51:29"
935,Kamila,Slovakia,"Standard Double Room",3,"February 2022","
 February 18, 2022
",Wonderful,"very nice building and room
everything was clean
stuff nice",,0,9,256,"2022-06-14 19:51:29"
936,Bataclana,Germany,"Standard Double Room",1,"February 2022","
 February 16, 2022
","Good option in Stuttgart","The lobby, the decoration, staff..","double bed was two beds put together that somehow were not staying together.. (many times while sleeping i saw myself drowning in the middle a few times ..)",0,8,256,"2022-06-14 19:51:29"
937,Aurélien,France,"Standard Double Room",1,"February 2022","
 February 14, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
938,Burow,"United States of America","Standard Double Room",2,"December 2021","
 February 14, 2022
",Pleasant,,,0,6,256,"2022-06-14 19:51:29"
939,Burow,"United States of America","Standard Double Room",2,"January 2022","
 February 14, 2022
",Pleasant,,,0,6,256,"2022-06-14 19:51:29"
940,Otcenasek,"Czech Republic","Standard Double Room",2,"February 2022","
 February 14, 2022
",Good,"Simple cozy hotel","12.5 Euro for breakfast is a bit overpriced",0,7,256,"2022-06-14 19:51:29"
941,Arno,Netherlands,"Standard Double Room",2,"February 2022","
 February 11, 2022
","Very Good","Nice modern hotel in Bauhaus style, small rooms, comfortable beds, good breakfast, nice value for money","Nothing actually, all good.",0,8,256,"2022-06-14 19:51:29"
942,Eveerdonk,Netherlands,"Superior Double Room",1,"February 2022","
 February 11, 2022
",Pleasant,,,0,6,256,"2022-06-14 19:51:29"
943,Pablo,Germany,"Standard Double Room",2,"January 2022","
 February 10, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
944,Pablo,Germany,"Standard Double Room",1,"January 2022","
 February 10, 2022
",Wonderful,,,0,9,256,"2022-06-14 19:51:29"
945,Sirichanok,Germany,"Standard Double Room",2,"December 2021","
 February 8, 2022
","Very Good",,,0,8,256,"2022-06-14 19:51:29"
946,Pisár,Germany,"Superior Double Room",1,"February 2022","
 February 8, 2022
","Very Good",,,0,8,256,"2022-06-14 19:51:29"
947,Angela,"United Kingdom","Standard Twin Room",3,"June 2022","
 June 13, 2022
","In general my stay was great nothing to fault","Staff were friendly, Simon at the bar; Emel at the reception was superb.The restaurant staff were great. Bustop and tram stop to the centre just opposite the hotel, perfect location",,1,8,253,"2022-06-14 19:51:29"
948,Muhammad,"United Kingdom","Standard Room",1,"June 2022","
 June 13, 2022
","it was worth the stay in this property and would recommend anyone who would like to stay in easy drive to Frankfurt city","the location is abit outside the city but it is still convenient to drive back to city Center. it was a nice hotel with a good option in breakfast buffet.","they are away from city centre yet they charge €20 per 24 hrs for the parking",0,9,253,"2022-06-14 19:51:29"
949,Trina,Singapore,"Standard Queen Room",2,"June 2022","
 June 13, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
950,Jane,"United Kingdom","Standard Room",3,"May 2022","
 June 13, 2022
","would not return","excellent location and staff were very friendly and very apologetic for poor service","a lot of activity going on over the weekend and the hotel was massively under staffed. restaurant was closed and had to use bar area for evening meal with one member of staff managing both areas. spar still closed due to covid. dirty fridge in room and socket hanging off wall but unable to mention to reception staff due to new long cues out the door of people trying to check in. no one answering room service and reception staff not answering phone. when checking out I reported these issues and reception staff said he would mention to management to receive compensation however no response. emailed hotel twice and still waiting for reply - would not return",0,4,253,"2022-06-14 19:51:29"
951,Flower,Germany,"Standard Queen Room",4,"June 2022","
 June 12, 2022
",Poor,"My home was not always clean fast and the door was really a problem to open each time I go out",,0,3,253,"2022-06-14 19:51:29"
952,Sergej,Lithuania,"Standard Queen Room",5,"June 2022","
 June 11, 2022
",Wonderful,,,0,9,253,"2022-06-14 19:51:29"
953,Ramzi,"United Arab Emirates","Premium Queen Room with City View",1,"June 2022","
 June 11, 2022
","Good location,
Clean room","Nice location",,0,8,253,"2022-06-14 19:51:29"
954,Caroline,"United Kingdom","Premium Twin Room with Balcony",2,"May 2022","
 June 11, 2022
",Exceptional,,,0,10,253,"2022-06-14 19:51:29"
955,Lathan,Germany,"Standard Queen Room",2,"May 2022","
 June 11, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
956,Ahmad,Qatar,"Standard Room",5,"June 2022","
 June 10, 2022
","The best stuff all at hotel",Everything,Nothing,0,10,253,"2022-06-14 19:51:29"
957,Kaja,Switzerland,"Premium Queen Room with City View",3,"June 2022","
 June 10, 2022
",Exceptional,,,0,10,253,"2022-06-14 19:51:29"
958,Belen,"United Kingdom","Standard Room",1,"June 2022","
 June 8, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
959,Langers,Luxembourg,"Deluxe Room",3,"June 2022","
 June 6, 2022
",Good,"property was clean an quiet 😊stuff at the restaurant and lobby really friendly big +","at my check out day i was sleeping and the houskeeper came in at 8 am an i was still sleeping check out is mentioned at 11 am so i didn t understand the situation",0,7,253,"2022-06-14 19:51:29"
960,Rose,Kenya,"Standard Queen Room",3,"May 2022","
 June 6, 2022
",Wonderful,,,0,9,253,"2022-06-14 19:51:29"
961,Fish24,"United Kingdom","Connected Family Rooms",1,"June 2022","
 June 6, 2022
",Good,"Really good location and staff was friendly and helpful.  We were able to check in early for a reasonable fee which was perfect for us. We really enjoyed the breakfast in the morning.  The hotels close proximity to the airport and easy access was what chose it for and it was perfect for that.","The shower doors sadly leaked, i think they in eed of some maintenance and the TV remote batteries weren't working but we didn't stay long enough to make much difference to the over all experience.",0,7,253,"2022-06-14 19:51:29"
962,Vicky,"United Kingdom","Standard Room",3,"May 2022","
 June 5, 2022
",Good,,,0,7,253,"2022-06-14 19:51:29"
963,Lars,"United Kingdom","Standard Queen Room",3,"April 2022","
 June 4, 2022
","Good hotel.","Good location, friendly staff, nice room.  The swimming pool facilities sounded nice (forgot my swim kit unfortunately).  Good public transport connections throughout the night. Good value for money.","A bit difficult to identify the building from the tram stop - what about a bit neon CP sign at the top?",0,10,253,"2022-06-14 19:51:29"
964,Andrew,France,"Standard Queen Room",1,"May 2022","
 June 4, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
965,Rifai,Oman,"Standard Room",1,"May 2022","
 June 4, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
966,Andy,"United Kingdom","Standard Room",2,"June 2022","
 June 2, 2022
","Not restful for the reasons above","It was fine. What I would expect from this chain.","My room was directly next to the lift shaft and the noise of the lifts disturbed my sleep substantially. Beds and pillows were too soft.",0,6,253,"2022-06-14 19:51:29"
967,Eleonore,France,"Standard Queen Room",4,"May 2022","
 June 2, 2022
","Very Good",,,0,8,253,"2022-06-14 19:51:29"
968,Cody,"United States of America","Standard Room",1,"June 2022","
 June 2, 2022
",Bad,"Wifi didn't work. Took hours of debugging with no help from the staff and when I finally got it to work there was less than 1MB speed from my room.",,0,1,253,"2022-06-14 19:51:29"
969,Carly,"United Kingdom","Standard Room",1,"May 2022","
 June 2, 2022
","Good location, nice hotel and perfect for a short stay!",,,0,9,253,"2022-06-14 19:51:29"
970,Anonymous,"United States of America",none,1,"May 2022","
 June 1, 2022
","I very much enjoyed this American style suite.","I loved the spacious business suite.",n/a,0,9,253,"2022-06-14 19:51:29"
971,Marine,Sweden,"Standard Room",1,"May 2022","
 June 1, 2022
",Exceptional,,,0,10,253,"2022-06-14 19:51:29"
972,Andrew,"United Kingdom","Premium Room",1,"July 2019","
 July 28, 2019
","Excellent stay",Everything,"All was good",0,10,272,"2022-06-14 19:51:29"
973,Jaco,Switzerland,"Premium Room",2,"July 2019","
 July 28, 2019
",Excellent,,,0,8.8,272,"2022-06-14 19:51:29"
974,Colin,France,"Economy Room",1,"July 2019","
 July 28, 2019
","Very good","Very nice check in lady who made for a wonderful stay",,0,10,272,"2022-06-14 19:51:29"
975,Tobias,"United Kingdom","Economy Room",3,"June 2019","
 July 27, 2019
","Berlin Hotel Bristol birthday trip","Amazing staff especially Alan was the star of our trip! Made us feel very welcome and helped us a lot with everything, including where to go!","Room could’ve been better for the money spent.",0,9.6,272,"2022-06-14 19:51:29"
976,Annabel,Netherlands,"Premium Room",2,"July 2019","
 July 27, 2019
",Perfect,"The location was great and the rooms are so beautiful and the hotel is really clean! I would love to stay here again",,0,10,272,"2022-06-14 19:51:29"
977,Sacide,Turkey,"Economy Room",6,"July 2019","
 July 26, 2019
",Exceptional,,,0,10,272,"2022-06-14 19:51:29"
978,Robert,"United States of America","Premium Room",1,"July 2019","
 July 23, 2019
",Exceptional,,,0,10,272,"2022-06-14 19:51:29"
979,Karl-josef,Germany,"Economy Room",2,"July 2019","
 July 22, 2019
","The Booking.com process did.","The swimmingpool",,0,8.3,272,"2022-06-14 19:51:29"
980,Andrew,"United States of America","Executive Room",3,"July 2019","
 July 22, 2019
","Ambivalence in Berlin","The bathroom was sleek and shiny. There was a free bottle of chilled water in the small refrigerator.The location was the best.Concierge and reception desk staff were friendly.not too bad, not to great","The shower was small by US standards. The toilet gave off a sulphuric smell one day. The queen size bed was really two twins pushed together. Very unpleasant for those used to queen and king sized beds. No microwave, no coffee/tea maker. Half of the hotel essentially have rooms with no views, just overlooking the roof of the ground level back part of the hotel. The breakfast had variety and many North Americans  would not find their familiar foods. Although the food was good, the wait staff were not particularly attentive or friendly.",0,7.5,272,"2022-06-14 19:51:29"
981,Virve,Denmark,"Economy Room",1,"July 2019","
 July 21, 2019
",Exceptional,"A superb location. Friendly staff, clean and quiet rooms. God quality at the Hotel restaurant",,0,10,272,"2022-06-14 19:51:29"
982,Cheryl,"United Kingdom","Executive Room",5,"July 2019","
 July 21, 2019
","Very Good",,,0,8.3,272,"2022-06-14 19:51:29"
983,Jackie,"United Kingdom","Economy Room",2,"July 2019","
 July 18, 2019
","Beautiful Atmospheric Hotel","Great hotel. Great atmosphere. Staff were excellent. We liked the interior design, hotel history and ethos very much. The pool was being refurbished while we were there but we were accommodated for full spa facilities at a neighbouring hotel.  We enjoyed the local walks and watching the world go by from the pavement cafe at the hotel, where a  touch of old style glamour can be experienced. We really enjoyed our stay at the Bristol Hotel  and would like to go back again when in Berlin.",,0,10,272,"2022-06-14 19:51:29"
984,Anonymous,Slovenia,none,3,"July 2019","
 July 18, 2019
","Lovely hotel with great location.","Great bed. Great location. Great breakfast in near restaurant.",,0,9.2,272,"2022-06-14 19:51:29"
985,Szczesny,"United States of America","Premium Room",2,"July 2019","
 July 17, 2019
",Wonderful,,,0,9.2,272,"2022-06-14 19:51:29"
986,Gregory,Australia,"Premium Room",1,"July 2019","
 July 16, 2019
",Exceptional,"Restaurant meals were excellent",,0,9.6,272,"2022-06-14 19:51:29"
987,Anonymous,Belgium,none,3,"July 2019","
 July 16, 2019
","Great location and nice hotel","The hotel has a very good location near many sights and within easy access to public transportation. We did not eat at the hotel, so I cannot judge this, but the room was fine, no noise.","It would have been nice to have body lotion and eventually individual shampoo available.",0,8.3,272,"2022-06-14 19:51:29"
988,Anonymous,Ireland,none,4,"July 2019","
 July 15, 2019
",Exceptional,"I paid for two cokes €7.90 I have over a €10 note and the person never offered me change.",,0,10,272,"2022-06-14 19:51:29"
989,Kay,Spain,"Premium Room",2,"July 2019","
 July 14, 2019
",Exceptional,"The location was very central, easy to find very clean and the staff were helpful!",Nothing,0,10,272,"2022-06-14 19:51:29"
