review_id,reviewer_nickname,reviewer_location,room_type,number_nights,trip_type,stay_date,review_date,review_title,positive_review_text,negative_review_text,photos,rating,id_property,insert_time,,,,,,
7078,Hermie,Belgium,Standard Double or Twin Room,1,Family,Aug-20,1-Aug-20,SAFE and Fragile to handle New Norms,They have a friendly Staff and as they enhance Safety Precautions against Covid19 And to handle their  Costumer Specially The buffet Service  wearing Mask and Plastic hand Gloves is a smart solution to serve us ..as a customer..And I’m Satisfied..,Breakfast and consideration with my parking they allow me to park infront because my Cab is 200 meter High 😜,0,8,283,6/23/2022 9:47,,,,,,
7079,NULL,Netherlands,NULL,1,Group,Jul-20,1-Aug-20,Wonderful,,,0,9,283,6/23/2022 9:47,,,,,,
7080,Farhad,United States of America,Standard Double or Twin Room,4,Family,Jul-20,29-Jul-20,Disappointing,,,0,4,283,6/23/2022 9:47,,,,,,
7081,Pablo,Netherlands,Superior Double Room,2,Couple,Jul-20,27-Jul-20,Very good,"Comfortable room
friendly staff
Supermarket across the road
10 min walking distance to train
Breakfast was ok (given the circumstances-Covid)",,0,8,283,6/23/2022 9:47,,,,,,
7082,Ole,Denmark,Superior Double Room,1,Family,Jul-20,27-Jul-20,Exceptional,Great location near Autobahn. Clean room with super bed. Serviceminded staff at reception and at the breakfast. Easy access from parking.,"No negative things to mention, everything was just perfect",0,10,283,6/23/2022 9:47,,,,,,
7083,Ivan,Germany,Superior Double Room,1,Family,Jul-20,27-Jul-20,Great value for your money,The room was spotless and well organized. Comfortable bed and very good breakfast!,Nothing really,0,10,283,6/23/2022 9:47,,,,,,
7084,Matheus,Netherlands,Standard Double or Twin Room,1,Family,Jul-20,26-Jul-20,Very Good,Good breakfast,Nothing,0,8,283,6/23/2022 9:47,,,,,,
7085,NULL,Germany,NULL,1,Solo traveler,Jul-20,25-Jul-20,Good,,,0,7,283,6/23/2022 9:47,,,,,,
7086,Mehdi,United Kingdom,Standard Double or Twin Room,1,Couple,Jun-20,25-Jul-20,Pleasant,Our room view was cemetery!!,,0,6,283,6/23/2022 9:47,,,,,,
7087,Abdul,Germany,Standard Double or Twin Room,2,Solo traveler,Jul-20,22-Jul-20,Excellent choice for business visits,The staff were very friendly and accommodating. The rooms was adequately insulated so no noise from the road. The breakfast was well organized given the current COVID-19 situation.,,0,10,283,6/23/2022 9:47,,,,,,
7088,Miguel,Spain,Superior Double Room,1,Couple,Jul-20,21-Jul-20,Very Good,"Good location, free parking across the street, and very good breakfast (even under Covid limitations).",Nothing.,0,8,283,6/23/2022 9:47,,,,,,
7089,Mohammed,Belgium,Standard Double or Twin Room,2,Family,Jul-20,21-Jul-20,Very Good,Breakfast,"The wifi only 500 mb and slow if i want the service i should pay 10 euro per day
The parking fee too high 16 euro",0,8,283,6/23/2022 9:47,,,,,,
7090,Roy,Belgium,Standard Double or Twin Room,1,Couple,Jul-20,20-Jul-20,"Great multi-purpose hotel, unfriendly staff","Was a great stop-over for our trip. Free parking across the street, so no use booking the hotels parking (at €). Very clean and space room for amazing prices. 
Good breakfast included in price.","We arrived at night and the night receptionist wasn’t friendly at all, borderline rude.
Breakfast staff wasn’t much better.",0,7.5,283,6/23/2022 9:47,,,,,,
7091,NULL,Turkey,NULL,4,Couple,Jul-19,26-Jul-19,Exceptional,,,0,9.6,290,6/23/2022 9:47,,,,,,
7092,Haluk,Turkey,Standard Double Room with Courtyard View,3,Solo traveler,Jul-19,24-Jul-19,Exceptional,,,0,9.6,290,6/23/2022 9:47,,,,,,
7093,Pranay,Germany,Queen Room - Mobility Access,1,Family,Jul-19,24-Jul-19,Good hotel,The rooms were comfortable and the staff was very nice.,I would expect more services. The parking was a problem.,0,8.3,290,6/23/2022 9:47,,,,,,
7094,371,Latvia,Twin Room Standard,2,Group,Jul-19,24-Jul-19,HQ for the next Berlin trip,"Perfect Berlin location. Neighborhood looks posh. Dining, museums & galleries, cinemas & theaters, shopping are within 1km radius. Good breakfast. Exceptionally friendly staff. Large, convenient and well equipped rooms. Definitely my HQ for the next Berlin trips. Don't be afraid of railway, this hotel is 100% soundproof.",Sliding glass door in the bathroom doesn't give you full privacy.,0,9.2,290,6/23/2022 9:47,,,,,,
7095,Erin,Germany,Double Room with Comfort Sofa Bed,1,Family,Jun-19,22-Jul-19,We had a pleasant stay.,It was nice that breakfast was included in the price of the room. There was also a nice variety of food.,,0,7.5,290,6/23/2022 9:47,,,,,,
7096,Stephie,Germany,Standard Double Room with Courtyard View,1,Couple,Jul-19,21-Jul-19,Sleepover in our hometown,"The location, the room, the bed, the breakfast",,0,10,290,6/23/2022 9:47,,,,,,
7097,Inita,Latvia,Double Room with Balcony,1,Group,Jul-19,20-Jul-19,Excellent,,,0,8.8,290,6/23/2022 9:47,,,,,,
7098,NULL,United States of America,NULL,8,Solo traveler,Jun-19,19-Jul-19,Exceptional,,,0,10,290,6/23/2022 9:47,,,,,,
7099,Katarzyna,Poland,Double Room with Balcony,3,Group,Jul-19,18-Jul-19,Wonderful,"Clean rooms, waffles for breakfast, great housekeeping",,0,9.2,290,6/23/2022 9:47,,,,,,
7100,Monika,Norway,Standard Double Room with Comfort Sofa Bed and Courtyard View,3,Family,Jul-19,17-Jul-19,Rwcommended,Very nice atmosphere. Good size room and shower. Aircindition. Very good breakfast,Only thing I could wish for a small fridge in room for soft drinks.,0,9.2,290,6/23/2022 9:47,,,,,,
7101,Melanie,Germany,Double Room with Comfort Sofa Bed,1,Family,Jun-19,16-Jul-19,Exceptional,,,0,10,290,6/23/2022 9:47,,,,,,
7102,Ling,United Kingdom,Double Room with Comfort Sofa Bed,2,Family,Jul-19,15-Jul-19,"Good breakfast,modern facilities","Good breakfast,modern facilities","Next to the railway, a little bit noisy and the hotel is far from city center.",0,8.3,290,6/23/2022 9:47,,,,,,
7103,Agus,Indonesia,Standard Double Room with Comfort Sofa Bed and Courtyard View,2,Family,Jul-19,15-Jul-19,Exceptional,"Nice room, comfy beds.Good location and nice breakfast.",,0,9.6,290,6/23/2022 9:47,,,,,,
7104,Simon,United Kingdom,Double Room Standard,3,Couple,Jun-19,14-Jul-19,Excellent,,,0,8.8,290,6/23/2022 9:47,,,,,,
7105,Peter,Ireland,Double Room with Comfort Sofa Bed,3,Family,Jul-19,13-Jul-19,Good,"Breakfast was fantastic 
Location was good as it is served by all public service 
Value for money when you included breakfast",Room was a little tight when you have 2 weeks of luggage with you,0,7.9,290,6/23/2022 9:47,,,,,,
7106,Denys,Ukraine,Standard Double Room with Comfort Sofa Bed and Courtyard View,4,Group,Jul-19,11-Jul-19,Very Good,"Convenient location, good noise cancelation in the rooms, excellent breakfast, comfy beds.","Absurd bathroom door, no ventilation in the bathroom/shower",0,8.3,290,6/23/2022 9:47,,,,,,
7107,Monika,Slovakia,Double Room Standard,1,Group,Jun-19,8-Jul-19,Okay,,,0,5.8,290,6/23/2022 9:47,,,,,,
7108,Yan,United Kingdom,Standard Double Room with Comfort Sofa Bed and Courtyard View,2,Family,Jul-19,8-Jul-19,Very Good,"Bed was nice, and room is tidy and clean.",,0,8.3,290,6/23/2022 9:47,,,,,,
7109,Johanna,France,Double Room Standard,5,Couple,Jul-19,5-Jul-19,Very Good,"Brand new hotel 
Very nice location 
Great breakfast","Cleaning was not made everyday 
None of my room requests was respected",0,8.3,290,6/23/2022 9:47,,,,,,
7110,Yongjun,China,Twin Room Standard,3,Solo traveler,Jun-19,4-Jul-19,amazing staff of receptionist,wonderfull staff,nonthing,0,9.6,290,6/23/2022 9:47,,,,,,
7111,James,United Kingdom,Standard Double Room with Comfort Sofa Bed and Courtyard View,2,Family,Jul-19,3-Jul-19,"A good base for visiting Berlin, very close to the Ku-Dam and public transport.","Good breakfast, plenty choice.",,0,8.3,290,6/23/2022 9:47,,,,,,
7112,Mohamed,Qatar,Queen Room - Mobility Access,2,Solo traveler,Jul-19,3-Jul-19,Good,"Decent hotel in a very good location, friendly staff, very clean, the breakfast could had a bit of more variety, but still it was good. I would consider the hotel in my future plans to Berlin, and I would recommend it to others.","At the beginning, I got a room for people with special needs that I had to change later to another one for some reasons, and one of them was that someone else who deserves it might need it! The other thing, there was some work carried on in the upper floor during the noon time, or the nap time, was very noisy and not comfortable.",0,7.1,290,6/23/2022 9:47,,,,,,
7113,Maciej,Poland,Standard Double Room with Courtyard View,2,Solo traveler,Jun-19,1-Jul-19,Wonderful,"clean, everything is quite newvery good price-quality ratio",expensive parking,0,9.2,290,6/23/2022 9:47,,,,,,
7114,David,United States of America,Double Room with Comfort Sofa Bed,2,Family,Jun-19,30-Jun-19,Fantastic staff.  Best breakfast in the world.,Super breakfast.  Great location.  The staff is their biggest asset!,,0,10,290,6/23/2022 9:47,,,,,,
7115,Lori,Germany,Standard Double Room with Courtyard View,1,Solo traveler,Jun-19,30-Jun-19,Decent hotel,Everything else was top. Comfortable room. Quiet and nice shower. Lots of seating areas for breakfast and very fast elevators.,No fridge in room. I was surprised. The coffee machines were not functioning properly at breakfast.,0,8.8,290,6/23/2022 9:47,,,,,,
7116,Cezar,Romania,Business Class Double Room,4,Family,Nov-21,20-Nov-21,Good,,,0,7,291,6/23/2022 9:47,,,,,,
7117,Lydia,Israel,Business Class Double Room,5,Couple,Nov-21,19-Nov-21,very good,"We are recommend very much about the hotel. Very close to S bhan zoo station. 
The room is very clean, big and comfortable 
the stuff is very nice and welcoming. 
Will return for sure!",,0,10,291,6/23/2022 9:47,,,,,,
7118,Itamar,Israel,Business Class Double Room,5,Solo traveler,Nov-21,16-Nov-21,Great Value for Money,"The Lindner am Ku'Damm is located in the most fashionable shopping street in Berlin, the Ku'Damm. Minutes away from the Kaiser Wilhelm Church and the Berlin Zoo and with excellent transportation connections in all of public transport means. For Jewish visitors: the hotel is less than five minutes walk from the orthodox synagogue in Joachimstalet Str. 13.The room is big and very comfortable with a lot of lights. There are an excellent free wi-fi connection, quiet a bid desk, a king size bed and two chairs. The downsizes: not enough storage space, there are no coffee making facility or a kettle (so you'll have ro bring it if you wish to cook or have a hot drink)  and there  no door between the bath room and the living room, which couples might find unpleasant. The staff was extremely friendly and helpful, with all my wishes quickly answered. On the bottom line, you get a great value for your money, I enjoyed it a lot and hopefully will return.",,5,9,291,6/23/2022 9:47,,,,,,
7119,Corinna,South Africa,Business Class Double Room,6,Family,Nov-21,16-Nov-21,Good,,,0,7,291,6/23/2022 9:47,,,,,,
7120,Ilan,Israel,Business Class Double Room,3,Group,Nov-21,15-Nov-21,very good location,very nice hotel,the staff was friendly,1,10,291,6/23/2022 9:47,,,,,,
7121,Susanne,Germany,First Class Twin Room,3,Solo traveler,Nov-21,15-Nov-21,"friendly, clean, good location","clean, friendly",pillow quality,0,9,291,6/23/2022 9:47,,,,,,
7122,Friederike,Germany,Business Class Double Room,2,Group,Nov-21,13-Nov-21,Exceptional,,,0,10,291,6/23/2022 9:47,,,,,,
7123,Nanna,Iceland,First Class Double Room with Kudamm view,3,Couple,Oct-21,13-Nov-21,Wonderful,Wonderful rooms and excellent breakfast 👌,,0,9,291,6/23/2022 9:47,,,,,,
7124,גל,Israel,Business Class Double Room,7,Couple,Nov-21,12-Nov-21,Exceptional,,,0,10,291,6/23/2022 9:47,,,,,,
7125,Paolo,Chile,Business Class Single Room,5,Solo traveler,Oct-21,11-Nov-21,Good,,,0,7,291,6/23/2022 9:47,,,,,,
7126,Giampiero61,Italy,Business Class Double Room,1,Solo traveler,Nov-21,11-Nov-21,Very Good,Breakfast,"Rooms and Hotel are quite old, would need some rooms restructuring",0,8,291,6/23/2022 9:47,,,,,,
7127,Anette,Denmark,Business Class Double Room,2,Family,Nov-21,8-Nov-21,I Will visit you again,"Breakfast, the room and that the hotel is placed i center of Berlin",,0,10,291,6/23/2022 9:47,,,,,,
7128,Linas,Lithuania,First Class Double Room,4,Family,Nov-21,4-Nov-21,Good,Good lokation,Room cleaning. Not cleaning furniture surface.Not vacuumin carpet coating.,0,7,291,6/23/2022 9:47,,,,,,
7129,Nico,Italy,Business Class Double Room,3,Group,Nov-21,2-Nov-21,"Ottimo hotel, nel cuore di Berlino e dei suoi negozi, fermata di metro e bus sotto l'hotel","clean of the roomposition of the hotelbreakfast was really nice",,0,9,291,6/23/2022 9:47,,,,,,
7130,Paz,Israel,Business Class Double Room,4,Group,Oct-21,1-Nov-21,definitely recommended,"clean, location, breakfast and great helping team",,0,10,291,6/23/2022 9:47,,,,,,
7131,Shamsdean,Italy,Business Class Double Room,2,Couple,Oct-21,31-Oct-21,Fair,,,0,5,291,6/23/2022 9:47,,,,,,
7132,Manal,Egypt,Business Class Single Room,7,Family,Oct-21,29-Oct-21,The staff were very helpful and helped find us another room that was more suitable for us. We had a very pleasant stay i,The location is marvelous,"The open-bathroom style. it needs to be more clearly communicated in the property’s listing, in case it does not suit the visitor.",0,8,291,6/23/2022 9:47,,,,,,
7133,Roman,Russia,Business Class Single Room,1,Solo traveler,Oct-21,28-Oct-21,Disappointing,Завтрак,"I was not warned by e-mail in advance to submit the covid 19 antigen test no later than 24 hours.  While entering Germany, the federal government requires an antigen test for 48 hours.  I had to do the test in the evening.",0,4,291,6/23/2022 9:47,,,,,,
7134,Robett,United States of America,Business Class Double Room,3,Couple,Oct-21,28-Oct-21,Very Good,,,0,8,291,6/23/2022 9:47,,,,,,
7135,Tan,Singapore,Business Class Single Room,4,Solo traveler,Oct-21,25-Oct-21,Wonderful,,,0,9,291,6/23/2022 9:47,,,,,,
7136,Diego,Germany,Junior Suite,3,Family,Oct-21,11-Oct-21,Very Good,,,0,8,291,6/23/2022 9:47,,,,,,
7137,Abdullah,Saudi Arabia,Business Class Single Room,1,Solo traveler,Oct-21,9-Oct-21,Wonderful,,,0,9,291,6/23/2022 9:47,,,,,,
7138,NULL,United Kingdom,NULL,4,Couple,Oct-21,6-Oct-21,Wonderful,"Room was great, perfect location, very friendly staff",None,0,9,291,6/23/2022 9:47,,,,,,
7139,Evija,Latvia,Junior Suite,2,Family,Oct-21,4-Oct-21,Kudam view living,"Very good breakfast, perfect location.",,0,8,291,6/23/2022 9:47,,,,,,
7140,Sujay,Kenya,Business Class Double Room,2,Couple,Sep-21,3-Oct-21,Good,,,0,7,291,6/23/2022 9:47,,,,,,
7141,Rivka,Israel,Standard Double or Twin Room,5,Family,Dec-21,28-Dec-21,Wonderful,,,0,9,292,6/23/2022 9:47,,,,,,
7142,Al,United Kingdom,Standard Double or Twin Room,2,Couple,Nov-21,26-Dec-21,Exceptional,,,0,10,292,6/23/2022 9:47,,,,,,
7143,Vitaliy,Ukraine,Standard Double or Twin Room,1,Couple,Dec-21,25-Dec-21,Wonderful,,,0,9,292,6/23/2022 9:47,,,,,,
7144,Alona,Israel,Standard Double or Twin Room,4,Group,Dec-21,22-Dec-21,great idea with vouchers for drinks from the bar! and the best thing is the sauna.,"great location, the reception staff are always helpful and always ready to fulfill any of your requests. I would especially like to note the friendly disposition of Daniel and Jonathan - you guys are just great !! breakfast is satisfying.",The pillows  overly soft,0,10,292,6/23/2022 9:47,,,,,,
7145,Karl-heinz,Germany,Standard Double or Twin Room,3,Couple,Dec-21,22-Dec-21,Wonderful,,,0,9,292,6/23/2022 9:47,,,,,,
7146,Jan,Germany,Standard Double or Twin Room XL with Extra Bed (2 Adults + 1 Child),7,Family,Dec-21,20-Dec-21,Very Good,,,0,8,292,6/23/2022 9:47,,,,,,
7147,Ron,Israel,Standard Double or Twin Room,4,Couple,Dec-21,20-Dec-21,Very Poor,"Staff teriblle put us in other building, not clean thru the garage. Never be back there.","Staff teriblle put us in other building, not clean thru the garage. Never be back there.",0,2,292,6/23/2022 9:47,,,,,,
7148,Shay,Israel,Standard Double or Twin Room,4,Family,Dec-21,20-Dec-21,Exceptional,Everything was perfect,,0,10,292,6/23/2022 9:47,,,,,,
7149,Abir,Egypt,Standard Double or Twin Room,3,Family,Dec-21,19-Dec-21,Exceptional,"the kind and helpful staff , location , cleanliness , they storage my luggages in the store room until i am coming back from prague",,0,10,292,6/23/2022 9:47,,,,,,
